gene_names;protein_names;ksmbr_number;kust_number;accession_number
KSMBR1_3450;hypothetical protein;KSMBR1_3450;kuste2488;A0A2C9CJI6
KSMBR1_3408;TIR domain protein;KSMBR1_3408;;A0A2C9CJI7
pepA;similar to aminopeptidase A;KSMBR1_3291;kuste2298;A0A2C9CJI8
KSMBR1_2450;"similar to type IIS restriction/modification enzyme; site-specific D0 methyltransferase (adenine specific)";KSMBR1_2450;;A0A2C9CJI9
murC_2;similar to UDP-N-acetylmuramate-L-alanine ligase;KSMBR1_3360;kuste2385;A0A2C9CJJ1
KSMBR1_3606;hypothetical protein;KSMBR1_3606;;A0A2C9CJJ2
murF;similar to UDP-N-acetylmuramoylalanyl-D-glutamyl-2, 6-diaminopimelate--D-alanyl-D-alanine ligase;KSMBR1_3355;kuste2379;A0A2C9CJJ3
rfaG_2;similar to lipopolysaccharide core biosynthesis protein;KSMBR1_3460;kuste3586;A0A2C9CJJ6
yhaM;strongly similar to exoribonuclease YhaM;KSMBR1_3418;kuste2453;A0A2C9CJJ8
spcE;similar to dTDP-glucose 4,6-dehydratase;KSMBR1_3301;kuste2311;A0A2C9CJJ9
KSMBR1_3349;hypothetical protein;KSMBR1_3349;kuste2373;A0A2C9CJK1
KSMBR1_3470;hypothetical protein;KSMBR1_3470;kuste3598;A0A2C9CJK3
KSMBR1_3311;hypothetical protein;KSMBR1_3311;kuste2322;A0A2C9CJK6
KSMBR1_3480;hypothetical protein;KSMBR1_3480;kustd1911;A0A2C9CJL3
KSMBR1_3480;hypothetical protein;KSMBR1_3480;kuste2750;A0A2C9CJL3
KSMBR1_3480;hypothetical protein;KSMBR1_3480;kuste3354;A0A2C9CJL3
KSMBR1_3480;hypothetical protein;KSMBR1_3480;kuste3845;A0A2C9CJL3
KSMBR1_3480;hypothetical protein;KSMBR1_3480;kuste4366;A0A2C9CJL3
KSMBR1_3286;hypothetical protein;KSMBR1_3286;kuste2290;A0A2C9CJL6
KSMBR1_3396;hypothetical protein;KSMBR1_3396;;A0A2C9CJM0
KSMBR1_3376;hypothetical protein;KSMBR1_3376;kuste2403;A0A2C9CJM1
KSMBR1_3490;hypothetical protein;KSMBR1_3490;kuste3834;A0A2C9CJM2
KSMBR1_3332;hypothetical protein;KSMBR1_3332;kuste2353;A0A2C9CJM7
cysH;similar to phosphoadenosine phosphosulfate reductase (PAPS reductase);KSMBR1_3646;kuste2800;A0A2C9CJM8
KSMBR1_3406;hypothetical protein;KSMBR1_3406;;A0A2C9CJN0
KSMBR1_3387;hypothetical protein;KSMBR1_3387;kuste2418;A0A2C9CJN1
KSMBR1_3402;hypothetical protein;KSMBR1_3402;;A0A2C9CJN3
KSMBR1_2500;hypothetical protein;KSMBR1_2500;kustc0862;A0A2C9CJN4
KSMBR1_3458;hypothetical protein;KSMBR1_3458;kuste3584;A0A2C9CJN5
KSMBR1_3458;hypothetical protein;KSMBR1_3458;kuste3591;A0A2C9CJN5
alr;similar to alanine racemase;KSMBR1_3380;kuste2410;A0A2C9CJN7
rpoD_2;similar to transcription initiation factor sigma 70;KSMBR1_3342;kuste2367;A0A2C9CJN8
KSMBR1_3416;putative orf;KSMBR1_3416;kustc0424;A0A2C9CJN9
KSMBR1_3416;putative orf;KSMBR1_3416;kustc0601;A0A2C9CJN9
KSMBR1_3416;putative orf;KSMBR1_3416;kustc0739;A0A2C9CJN9
KSMBR1_3416;putative orf;KSMBR1_3416;kustc1074;A0A2C9CJN9
KSMBR1_3416;putative orf;KSMBR1_3416;kustc1113;A0A2C9CJN9
KSMBR1_3416;putative orf;KSMBR1_3416;kustd1656;A0A2C9CJN9
KSMBR1_3416;putative orf;KSMBR1_3416;kustd2239;A0A2C9CJN9
KSMBR1_3416;putative orf;KSMBR1_3416;kuste2615;A0A2C9CJN9
KSMBR1_3416;putative orf;KSMBR1_3416;kuste3230;A0A2C9CJN9
KSMBR1_3416;putative orf;KSMBR1_3416;kuste3355;A0A2C9CJN9
KSMBR1_3416;putative orf;KSMBR1_3416;kuste3697;A0A2C9CJN9
hao_5;similar to hydroxylamine oxidoreductase hao;KSMBR1_3397;kuste2435;A0A2C9CJP1
KSMBR1_3412;hypothetical protein;KSMBR1_3412;;A0A2C9CJP3
KSMBR1_2510;hypothetical protein;KSMBR1_2510;;A0A2C9CJP4
KSMBR1_3468;putative transposase;KSMBR1_3468;kusta0094;A0A2C9CJP6
KSMBR1_3468;putative transposase;KSMBR1_3468;kustc0284;A0A2C9CJP6
KSMBR1_3468;putative transposase;KSMBR1_3468;kustc0642;A0A2C9CJP6
KSMBR1_3468;putative transposase;KSMBR1_3468;kustd1828;A0A2C9CJP6
KSMBR1_3468;putative transposase;KSMBR1_3468;kuste2629;A0A2C9CJP6
KSMBR1_3468;putative transposase;KSMBR1_3468;kuste2747;A0A2C9CJP6
KSMBR1_3468;putative transposase;KSMBR1_3468;kuste3444;A0A2C9CJP6
KSMBR1_3468;putative transposase;KSMBR1_3468;kuste3521;A0A2C9CJP6
KSMBR1_3468;putative transposase;KSMBR1_3468;kuste3594;A0A2C9CJP6
KSMBR1_3468;putative transposase;KSMBR1_3468;kuste3656;A0A2C9CJP6
KSMBR1_3468;putative transposase;KSMBR1_3468;kuste4644;A0A2C9CJP6
KSMBR1_3666;hypothetical protein;KSMBR1_3666;;A0A2C9CJP8
KSMBR1_3407;hypothetical protein;KSMBR1_3407;;A0A2C9CJQ1
hao_6;similar to hydroxylamine oxidoreductase hao;KSMBR1_3422;;A0A2C9CJQ3
KSMBR1_3401;hypothetical protein;KSMBR1_3401;kuste2441;A0A2C9CJQ4
KSMBR1_3478;hypothetical protein;KSMBR1_3478;;A0A2C9CJQ5
comA;similar to competence protein ComA;KSMBR1_2520;kustc0885;A0A2C9CJQ6
rluD;similar to ribosomal large subunit pseudouridine synthase D;KSMBR1_3327;kuste2347;A0A2C9CJQ7
KSMBR1_3676;hypothetical protein;KSMBR1_3676;kustc0922;A0A2C9CJQ8
KSMBR1_3676;hypothetical protein;KSMBR1_3676;kustc0994;A0A2C9CJQ8
KSMBR1_3676;hypothetical protein;KSMBR1_3676;kustc1065;A0A2C9CJQ8
KSMBR1_3676;hypothetical protein;KSMBR1_3676;kustc1200;A0A2C9CJQ8
KSMBR1_3676;hypothetical protein;KSMBR1_3676;kustd1285;A0A2C9CJQ8
KSMBR1_3676;hypothetical protein;KSMBR1_3676;kustd1658;A0A2C9CJQ8
KSMBR1_3676;hypothetical protein;KSMBR1_3676;kuste2610;A0A2C9CJQ8
KSMBR1_3676;hypothetical protein;KSMBR1_3676;kuste2752;A0A2C9CJQ8
KSMBR1_3676;hypothetical protein;KSMBR1_3676;kuste3151;A0A2C9CJQ8
KSMBR1_3676;hypothetical protein;KSMBR1_3676;kuste3916;A0A2C9CJQ8
KSMBR1_3676;hypothetical protein;KSMBR1_3676;kuste4215;A0A2C9CJQ8
ftsQ;Cell division protein FtsQ;KSMBR1_3362;kuste2387;A0A2C9CJQ9
vacB;similar to ribonuclease R;KSMBR1_3417;kuste2451;A0A2C9CJR1
KSMBR1_3411;hypothetical protein;KSMBR1_3411;;A0A2C9CJR3
MoaA;similar to molybdenum cofactor biosynthesis protein A;KSMBR1_2530;kustc0896;A0A2C9CJR6
KSMBR1_3541;hypothetical protein;KSMBR1_3541;;A0A2C9CJS1
KSMBR1_3498;hypothetical protein;KSMBR1_3498;;A0A2C9CJS3
KSMBR1_3421;hypothetical protein;KSMBR1_3421;kuste2456;A0A2C9CJS4
KSMBR1_2540;Caspase domain protein;KSMBR1_2540;;A0A2C9CJS5
nrdA;similar to ribonucleoside-diphosphate reductase 1 alpha chain;KSMBR1_3347;kuste2371;A0A2C9CJS6
mdh;strongly similar to malate dehydroge0se;KSMBR1_3373;kuste2399;A0A2C9CJS7
KSMBR1_3696;hypothetical protein;KSMBR1_3696;;A0A2C9CJS8
nth_1;similar to endonuclease III;KSMBR1_3551;kuste3933;A0A2C9CJT1
KSMBR1_3508;hypothetical protein;KSMBR1_3508;kuste3867;A0A2C9CJT2
KSMBR1_3452;hypothetical protein;KSMBR1_3452;;A0A2C9CJT3
KSMBR1_3431;hypothetical protein;KSMBR1_3431;kuste2467;A0A2C9CJT4
KSMBR1_2550;D0-damage-inducible protein D;KSMBR1_2550;;A0A2C9CJT5
KSMBR1_3706;hypothetical protein;KSMBR1_3706;;A0A2C9CJT6
KSMBR1_3383;hypothetical protein;KSMBR1_3383;kuste2413;A0A2C9CJT7
KSMBR1_3441;hypothetical protein;KSMBR1_3441;kuste2478;A0A2C9CJU2
KSMBR1_3518;hypothetical protein;KSMBR1_3518;kuste3881;A0A2C9CJU3
amt_4;strongly similar to ammonium transporter;KSMBR1_3716;;A0A2C9CJU7
ctrI;similar to phytoene dehydroge0se (phytoene desaturase);KSMBR1_3476;kuste3607;A0A2C9CJU8
cobK;similar to precorrin-6x reductase;KSMBR1_3457;kuste3583;A0A2C9CJU9
KSMBR1_2570;hypothetical protein;KSMBR1_2570;;A0A2C9CJV4
KSMBR1_3404;hypothetical protein;KSMBR1_3404;;A0A2C9CJV5
KSMBR1_3726;hypothetical protein;KSMBR1_3726;;A0A2C9CJV6
cumD;similar to 2-hydroxy-6-oxo-7-methylocta-2,4-dienoate hydrolase;KSMBR1_3486;;A0A2C9CJV7
KSMBR1_3461;hypothetical protein;KSMBR1_3461;kuste3587;A0A2C9CJV8
KSMBR1_3467;hypothetical protein;KSMBR1_3467;kuste3593;A0A2C9CJV9
KSMBR1_3539;hypothetical protein;KSMBR1_3539;;A0A2C9CJW1
KSMBR1_2580;hypothetical protein;KSMBR1_2580;kustc0944;A0A2C9CJW2
KSMBR1_3482;hypothetical protein;KSMBR1_3482;kuste3623;A0A2C9CJW3
KSMBR1_3414;hypothetical protein;KSMBR1_3414;;A0A2C9CJW5
wrbA;strongly similar to flavoprotein WrbA;KSMBR1_3496;kuste3848;A0A2C9CJW6
mobA;molybopterin cofactor biosynthesis protein mobA;KSMBR1_3736;kuste4655;A0A2C9CJW7
icdA;strongly similatr to isocitrate dehydroge0se;KSMBR1_3471;kuste3602;A0A2C9CJW8
KSMBR1_3492;hypothetical protein;KSMBR1_3492;kuste3836;A0A2C9CJW9
trpS;strongly similar to tryptophanyl-tR0 synthetase;KSMBR1_3549;kuste3930;A0A2C9CJX1
KSMBR1_2590;hypothetical protein;KSMBR1_2590;kustc0959;A0A2C9CJX2
KSMBR1_3378;hypothetical protein;KSMBR1_3378;kuste2408;A0A2C9CJX3
KSMBR1_3424;hypothetical protein;KSMBR1_3424;;A0A2C9CJX5
hemN;similar to coproporphyrinogen III oxidase;KSMBR1_3487;kuste3831;A0A2C9CJX7
KSMBR1_2600;hypothetical protein;KSMBR1_2600;;A0A2C9CJX8
KSMBR1_3389;hypothetical protein;KSMBR1_3389;kuste2420;A0A2C9CJX9
czcB_1;similar to cobalt-zinc-cadmium resistance protein CzcB;KSMBR1_3746;kuste4634;A0A2C9CJY0
KSMBR1_3502;hypothetical protein;KSMBR1_3502;kuste3856;A0A2C9CJY3
KSMBR1_3481;hypothetical protein;KSMBR1_3481;kuste2863;A0A2C9CJY5
KSMBR1_3481;hypothetical protein;KSMBR1_3481;kuste2895;A0A2C9CJY5
KSMBR1_3481;hypothetical protein;KSMBR1_3481;kuste3620;A0A2C9CJY5
KSMBR1_3481;hypothetical protein;KSMBR1_3481;kuste3657;A0A2C9CJY5
KSMBR1_3481;hypothetical protein;KSMBR1_3481;kuste3701;A0A2C9CJY5
KSMBR1_3481;hypothetical protein;KSMBR1_3481;kuste4642;A0A2C9CJY5
KSMBR1_3497;hypothetical protein;KSMBR1_3497;;A0A2C9CJY6
KSMBR1_2610;hypothetical protein;KSMBR1_2610;kustc0978;A0A2C9CJY7
KSMBR1_3756;hypothetical protein;KSMBR1_3756;kuste4621;A0A2C9CJY8
KSMBR1_3399;hypothetical protein;KSMBR1_3399;kuste2437;A0A2C9CJY9
moaA_3;similar to molybdopterin cofactor synthesis protein MoaA;KSMBR1_3491;;A0A2C9CJZ2
KSMBR1_3512;hypothetical protein;KSMBR1_3512;kustc0924;A0A2C9CJZ5
KSMBR1_3512;hypothetical protein;KSMBR1_3512;kustd1280;A0A2C9CJZ5
KSMBR1_3512;hypothetical protein;KSMBR1_3512;kuste3683;A0A2C9CJZ5
KSMBR1_3512;hypothetical protein;KSMBR1_3512;kuste3859;A0A2C9CJZ5
KSMBR1_3512;hypothetical protein;KSMBR1_3512;kuste3873;A0A2C9CJZ5
cbiE;similar to precorrin-6 methyltransferase CbiE;KSMBR1_3527;kuste3894;A0A2C9CJZ7
KSMBR1_3409;TIR domain protein;KSMBR1_3409;;A0A2C9CJZ9
KSMBR1_3454;hypothetical protein;KSMBR1_3454;kuste3579;A0A2C9CK01
KSMBR1_3501;hypothetical protein;KSMBR1_3501;kuste3855;A0A2C9CK03
KSMBR1_3537;hypothetical protein;KSMBR1_3537;;A0A2C9CK07
KSMBR1_3419;hypothetical protein;KSMBR1_3419;kusta0051;A0A2C9CK08
KSMBR1_3419;hypothetical protein;KSMBR1_3419;kustc1107;A0A2C9CK08
KSMBR1_3419;hypothetical protein;KSMBR1_3419;kustd2043;A0A2C9CK08
CheW;similar to chemotaxis histidine ki0se protein CheW;KSMBR1_3517;kuste3880;A0A2C9CK09
miaB_5;similar to protein involved in methylthiolation of isopentenylated A37 derivatives in tR0;KSMBR1_3589;kuste3978;A0A2C9CK13
trpG_2;similar to anthranilate synthase small subunit;KSMBR1_2640;kustc1025;A0A2C9CK15
KSMBR1_3533;hypothetical protein;KSMBR1_3533;;A0A2C9CK16
valS;strongly similar to valyl-tR0 synthetase;KSMBR1_3786;kuste4582;A0A2C9CK20
KSMBR1_2650;hypothetical protein;KSMBR1_2650;;A0A2C9CK24
RfaC_1;similar to heptosyl transferase I;KSMBR1_3543;kuste3923;A0A2C9CK26
KSMBR1_3538;hypothetical protein;KSMBR1_3538;;A0A2C9CK29
KSMBR1_3484;hypothetical protein;KSMBR1_3484;;A0A2C9CK30
cobI;strongly similar to precorrin-2 C20-methyltransferase;KSMBR1_3532;kuste3899;A0A2C9CK32
KSMBR1_3651;putative orf;KSMBR1_3651;;A0A2C9CK34
KSMBR1_3567;hypothetical protein;KSMBR1_3567;kuste3954;A0A2C9CK36
KSMBR1_3494;hypothetical protein;KSMBR1_3494;kuste3839;A0A2C9CK39
KSMBR1_3806;hypothetical protein;KSMBR1_3806;;A0A2C9CK41
dys-1;similar to deoxyhypusine synthase;KSMBR1_3542;kuste3921;A0A2C9CK43
KSMBR1_3558;hypothetical protein;KSMBR1_3558;kuste3943;A0A2C9CK48
KSMBR1_3459;hypothetical protein;KSMBR1_3459;kuste3585;A0A2C9CK49
KSMBR1_3577;hypothetical protein;KSMBR1_3577;;A0A2C9CK50
asrA;A0erobic sulfite reductase subunit A;KSMBR1_3671;;A0A2C9CK51
KSMBR1_3573;hypothetical protein;KSMBR1_3573;;A0A2C9CK52
KSMBR1_3504;hypothetical protein;KSMBR1_3504;kustc0924;A0A2C9CK56
KSMBR1_3504;hypothetical protein;KSMBR1_3504;kuste3859;A0A2C9CK56
KSMBR1_3568;similar to TonB-dependent receptor protein;KSMBR1_3568;kuste3957;A0A2C9CK59
KSMBR1_3587;YcfA-like protein;KSMBR1_3587;;A0A2C9CK60
KSMBR1_3514;hypothetical protein;KSMBR1_3514;kuste3876;A0A2C9CK65
aroD/aroE;similar to 3-dehydroqui0te dehydratase / shikimate 5-dehydroge0se;KSMBR1_3639;kuste2792;A0A2C9CK66
lpxA;similar to UDP-N-acetylglucosamine acyltransferase LpxA;KSMBR1_3836;kuste4516;A0A2C9CK67
pdhD;strongly similar to dihydrolipoamide dehydroge0se of 2-oxoacid dehydroge0se (lipoamide) complex;KSMBR1_3479;kuste3610;A0A2C9CK68
KSMBR1_3691;hypothetical protein;KSMBR1_3691;;A0A2C9CK71
KSMBR1_3525;hypothetical protein;KSMBR1_3525;kuste3892;A0A2C9CK74
fabF_4;similar to 3-oxoacyl-[acyl-carrier-protein] synthase II;KSMBR1_3649;kuste2804;A0A2C9CK76
tnpA_23;similar to transposase tnpA;KSMBR1_3846;kusta0094;A0A2C9CK77
tnpA_23;similar to transposase tnpA;KSMBR1_3846;kustc0284;A0A2C9CK77
tnpA_23;similar to transposase tnpA;KSMBR1_3846;kustc0642;A0A2C9CK77
tnpA_23;similar to transposase tnpA;KSMBR1_3846;kuste2629;A0A2C9CK77
tnpA_23;similar to transposase tnpA;KSMBR1_3846;kuste2747;A0A2C9CK77
tnpA_23;similar to transposase tnpA;KSMBR1_3846;kuste3444;A0A2C9CK77
tnpA_23;similar to transposase tnpA;KSMBR1_3846;kuste3521;A0A2C9CK77
tnpA_23;similar to transposase tnpA;KSMBR1_3846;kuste3594;A0A2C9CK77
tnpA_23;similar to transposase tnpA;KSMBR1_3846;kuste3656;A0A2C9CK77
tnpA_23;similar to transposase tnpA;KSMBR1_3846;kuste3685;A0A2C9CK77
tnpA_23;similar to transposase tnpA;KSMBR1_3846;kuste4644;A0A2C9CK77
crtE;similar to geranylgeranyl pyrophosphate (GGPP) synthetase;KSMBR1_3489;kuste3833;A0A2C9CK78
KSMBR1_3588;HicB family protein;KSMBR1_3588;;A0A2C9CK79
KSMBR1_3535;hypothetical protein;KSMBR1_3535;;A0A2C9CK84
adh_3;similar to alcohol dehydroge0se;KSMBR1_3499;kuste3852;A0A2C9CK88
fdoI;similar to formate dehydroge0se, cytochrome b556 (FDO) subunit;KSMBR1_3598;kuste2856;A0A2C9CK90
d0A_2;similar to replication initiation protein D0A;KSMBR1_3592;kuste2850;A0A2C9CK91
d0A_2;similar to replication initiation protein D0A;KSMBR1_3592;kuste3982;A0A2C9CK91
flr;Flavoredoxin;KSMBR1_3711;;A0A2C9CK93
KSMBR1_3669;cobalamin biosynthesis protein CbiG;KSMBR1_3669;;A0A2C9CK96
amtb_2;similar to ammonium transport protein amtB possibly fused to histidine ki0se;KSMBR1_3866;kuste3690;A0A2C9CK98
KSMBR1_3721;similar to histidine ki0se;KSMBR1_3721;;A0A2C9CKA1
hsp_4;strongly similar to small heat shock protein;KSMBR1_2730;kuste2883;A0A2C9CKA3
KSMBR1_3555;inosine 5-monophosphate dehydroge0se;KSMBR1_3555;kuste3937;A0A2C9CKA4
KSMBR1_3877;hypothetical protein;KSMBR1_3877;kuste3673;A0A2C9CKB0
KSMBR1_3565;hypothetical protein;KSMBR1_3565;;A0A2C9CKB2
KSMBR1_2740;hypothetical protein;KSMBR1_2740;kuste2890;A0A2C9CKB4
KSMBR1_3689;hypothetical protein;KSMBR1_3689;;A0A2C9CKB6
acpS;similar to holo-[acyl-carrier protein] synthase;KSMBR1_3647;kuste2802;A0A2C9CKB7
flu_1;similar to cell surface glycoprotein (S-layer protein);KSMBR1_3887;;A0A2C9CKB8
KSMBR1_3530;hypothetical protein;KSMBR1_3530;kuste3897;A0A2C9CKB9
KSMBR1_2750;hypothetical protein;KSMBR1_2750;;A0A2C9CKC2
dgkA;similar to diacylglycerol ki0se (DAGK);KSMBR1_3643;kuste2797;A0A2C9CKC3
KSMBR1_3699;hypothetical protein;KSMBR1_3699;;A0A2C9CKC4
KSMBR1_0176;similar to E. coli insertion element IS186;KSMBR1_0176;kustc0493;A0A2C9CKC7
KSMBR1_0176;similar to E. coli insertion element IS186;KSMBR1_0176;kustc0941;A0A2C9CKC7
KSMBR1_0176;similar to E. coli insertion element IS186;KSMBR1_0176;kustd1440;A0A2C9CKC7
KSMBR1_0176;similar to E. coli insertion element IS186;KSMBR1_0176;kuste2613;A0A2C9CKC7
KSMBR1_0176;similar to E. coli insertion element IS186;KSMBR1_0176;kuste2736;A0A2C9CKC7
KSMBR1_0176;similar to E. coli insertion element IS186;KSMBR1_0176;kuste2835;A0A2C9CKC7
KSMBR1_0176;similar to E. coli insertion element IS186;KSMBR1_0176;kuste3194;A0A2C9CKC7
KSMBR1_0176;similar to E. coli insertion element IS186;KSMBR1_0176;kuste3208;A0A2C9CKC7
KSMBR1_0176;similar to E. coli insertion element IS186;KSMBR1_0176;kuste3258;A0A2C9CKC7
KSMBR1_0176;similar to E. coli insertion element IS186;KSMBR1_0176;kuste3691;A0A2C9CKC7
KSMBR1_0176;similar to E. coli insertion element IS186;KSMBR1_0176;kuste3853;A0A2C9CKC7
KSMBR1_0176;similar to E. coli insertion element IS186;KSMBR1_0176;kuste4519;A0A2C9CKC7
KSMBR1_0176;similar to E. coli insertion element IS186;KSMBR1_0176;kuste4647;A0A2C9CKC7
KSMBR1_1122;similar to E. coli insertion element IS186;KSMBR1_1122;kustc0493;A0A2C9CKC7
KSMBR1_1122;similar to E. coli insertion element IS186;KSMBR1_1122;kustc0941;A0A2C9CKC7
KSMBR1_1122;similar to E. coli insertion element IS186;KSMBR1_1122;kustd1440;A0A2C9CKC7
KSMBR1_1122;similar to E. coli insertion element IS186;KSMBR1_1122;kuste2613;A0A2C9CKC7
KSMBR1_1122;similar to E. coli insertion element IS186;KSMBR1_1122;kuste2736;A0A2C9CKC7
KSMBR1_1122;similar to E. coli insertion element IS186;KSMBR1_1122;kuste2835;A0A2C9CKC7
KSMBR1_1122;similar to E. coli insertion element IS186;KSMBR1_1122;kuste3194;A0A2C9CKC7
KSMBR1_1122;similar to E. coli insertion element IS186;KSMBR1_1122;kuste3208;A0A2C9CKC7
KSMBR1_1122;similar to E. coli insertion element IS186;KSMBR1_1122;kuste3258;A0A2C9CKC7
KSMBR1_1122;similar to E. coli insertion element IS186;KSMBR1_1122;kuste3691;A0A2C9CKC7
KSMBR1_1122;similar to E. coli insertion element IS186;KSMBR1_1122;kuste3853;A0A2C9CKC7
KSMBR1_1122;similar to E. coli insertion element IS186;KSMBR1_1122;kuste4519;A0A2C9CKC7
KSMBR1_1122;similar to E. coli insertion element IS186;KSMBR1_1122;kuste4647;A0A2C9CKC7
KSMBR1_1132;similar to E. coli insertion element IS186;KSMBR1_1132;kustc0493;A0A2C9CKC7
KSMBR1_1132;similar to E. coli insertion element IS186;KSMBR1_1132;kustc0941;A0A2C9CKC7
KSMBR1_1132;similar to E. coli insertion element IS186;KSMBR1_1132;kustd1440;A0A2C9CKC7
KSMBR1_1132;similar to E. coli insertion element IS186;KSMBR1_1132;kuste2613;A0A2C9CKC7
KSMBR1_1132;similar to E. coli insertion element IS186;KSMBR1_1132;kuste2736;A0A2C9CKC7
KSMBR1_1132;similar to E. coli insertion element IS186;KSMBR1_1132;kuste2835;A0A2C9CKC7
KSMBR1_1132;similar to E. coli insertion element IS186;KSMBR1_1132;kuste3194;A0A2C9CKC7
KSMBR1_1132;similar to E. coli insertion element IS186;KSMBR1_1132;kuste3208;A0A2C9CKC7
KSMBR1_1132;similar to E. coli insertion element IS186;KSMBR1_1132;kuste3258;A0A2C9CKC7
KSMBR1_1132;similar to E. coli insertion element IS186;KSMBR1_1132;kuste3691;A0A2C9CKC7
KSMBR1_1132;similar to E. coli insertion element IS186;KSMBR1_1132;kuste3853;A0A2C9CKC7
KSMBR1_1132;similar to E. coli insertion element IS186;KSMBR1_1132;kuste4519;A0A2C9CKC7
KSMBR1_1132;similar to E. coli insertion element IS186;KSMBR1_1132;kuste4647;A0A2C9CKC7
KSMBR1_1245;similar to E. coli insertion element IS186;KSMBR1_1245;kustc0493;A0A2C9CKC7
KSMBR1_1245;similar to E. coli insertion element IS186;KSMBR1_1245;kustc0941;A0A2C9CKC7
KSMBR1_1245;similar to E. coli insertion element IS186;KSMBR1_1245;kustd1440;A0A2C9CKC7
KSMBR1_1245;similar to E. coli insertion element IS186;KSMBR1_1245;kuste2613;A0A2C9CKC7
KSMBR1_1245;similar to E. coli insertion element IS186;KSMBR1_1245;kuste2736;A0A2C9CKC7
KSMBR1_1245;similar to E. coli insertion element IS186;KSMBR1_1245;kuste2835;A0A2C9CKC7
KSMBR1_1245;similar to E. coli insertion element IS186;KSMBR1_1245;kuste3194;A0A2C9CKC7
KSMBR1_1245;similar to E. coli insertion element IS186;KSMBR1_1245;kuste3208;A0A2C9CKC7
KSMBR1_1245;similar to E. coli insertion element IS186;KSMBR1_1245;kuste3258;A0A2C9CKC7
KSMBR1_1245;similar to E. coli insertion element IS186;KSMBR1_1245;kuste3691;A0A2C9CKC7
KSMBR1_1245;similar to E. coli insertion element IS186;KSMBR1_1245;kuste3853;A0A2C9CKC7
KSMBR1_1245;similar to E. coli insertion element IS186;KSMBR1_1245;kuste4519;A0A2C9CKC7
KSMBR1_1245;similar to E. coli insertion element IS186;KSMBR1_1245;kuste4647;A0A2C9CKC7
KSMBR1_1985;similar to E. coli insertion element IS186;KSMBR1_1985;kustc0493;A0A2C9CKC7
KSMBR1_1985;similar to E. coli insertion element IS186;KSMBR1_1985;kustc0941;A0A2C9CKC7
KSMBR1_1985;similar to E. coli insertion element IS186;KSMBR1_1985;kustd1440;A0A2C9CKC7
KSMBR1_1985;similar to E. coli insertion element IS186;KSMBR1_1985;kuste2613;A0A2C9CKC7
KSMBR1_1985;similar to E. coli insertion element IS186;KSMBR1_1985;kuste2736;A0A2C9CKC7
KSMBR1_1985;similar to E. coli insertion element IS186;KSMBR1_1985;kuste2835;A0A2C9CKC7
KSMBR1_1985;similar to E. coli insertion element IS186;KSMBR1_1985;kuste3194;A0A2C9CKC7
KSMBR1_1985;similar to E. coli insertion element IS186;KSMBR1_1985;kuste3208;A0A2C9CKC7
KSMBR1_1985;similar to E. coli insertion element IS186;KSMBR1_1985;kuste3258;A0A2C9CKC7
KSMBR1_1985;similar to E. coli insertion element IS186;KSMBR1_1985;kuste3691;A0A2C9CKC7
KSMBR1_1985;similar to E. coli insertion element IS186;KSMBR1_1985;kuste3853;A0A2C9CKC7
KSMBR1_1985;similar to E. coli insertion element IS186;KSMBR1_1985;kuste4519;A0A2C9CKC7
KSMBR1_1985;similar to E. coli insertion element IS186;KSMBR1_1985;kuste4647;A0A2C9CKC7
KSMBR1_2638;similar to E. coli insertion element IS186;KSMBR1_2638;kustc0493;A0A2C9CKC7
KSMBR1_2638;similar to E. coli insertion element IS186;KSMBR1_2638;kustc0941;A0A2C9CKC7
KSMBR1_2638;similar to E. coli insertion element IS186;KSMBR1_2638;kustd1440;A0A2C9CKC7
KSMBR1_2638;similar to E. coli insertion element IS186;KSMBR1_2638;kuste2613;A0A2C9CKC7
KSMBR1_2638;similar to E. coli insertion element IS186;KSMBR1_2638;kuste2736;A0A2C9CKC7
KSMBR1_2638;similar to E. coli insertion element IS186;KSMBR1_2638;kuste2835;A0A2C9CKC7
KSMBR1_2638;similar to E. coli insertion element IS186;KSMBR1_2638;kuste3194;A0A2C9CKC7
KSMBR1_2638;similar to E. coli insertion element IS186;KSMBR1_2638;kuste3208;A0A2C9CKC7
KSMBR1_2638;similar to E. coli insertion element IS186;KSMBR1_2638;kuste3258;A0A2C9CKC7
KSMBR1_2638;similar to E. coli insertion element IS186;KSMBR1_2638;kuste3691;A0A2C9CKC7
KSMBR1_2638;similar to E. coli insertion element IS186;KSMBR1_2638;kuste3853;A0A2C9CKC7
KSMBR1_2638;similar to E. coli insertion element IS186;KSMBR1_2638;kuste4519;A0A2C9CKC7
KSMBR1_2638;similar to E. coli insertion element IS186;KSMBR1_2638;kuste4647;A0A2C9CKC7
KSMBR1_3653;similar to E. coli insertion element IS186;KSMBR1_3653;kustc0493;A0A2C9CKC7
KSMBR1_3653;similar to E. coli insertion element IS186;KSMBR1_3653;kustc0941;A0A2C9CKC7
KSMBR1_3653;similar to E. coli insertion element IS186;KSMBR1_3653;kustd1440;A0A2C9CKC7
KSMBR1_3653;similar to E. coli insertion element IS186;KSMBR1_3653;kuste2613;A0A2C9CKC7
KSMBR1_3653;similar to E. coli insertion element IS186;KSMBR1_3653;kuste2736;A0A2C9CKC7
